108, 50
125, 50
143, 52
161, 55
178, 58
196, 65
210, 74
221, 88
224, 105
224, 124
218, 141
207, 155
193, 165
177, 173
158, 178
140, 185
122, 190
82, 56
72, 64
69, 78
72, 92
79, 104
75, 134
75, 147
74, 164
81, 176
92, 184
96, 115
106, 114
118, 111
129, 106
143, 98
143, 102
144, 109
144, 114
144, 120
102, 66
94, 78
94, 90
103, 100
108, 89
107, 74
106, 135
97, 149
98, 162
106, 172
112, 165
111, 148
175, 84
165, 89
159, 97
161, 107
160, 119
168, 126
179, 132
189, 125
192, 114
191, 106
190, 96
184, 88
176, 86
165, 99
168, 107
168, 116
179, 129
177, 114
178, 107
175, 99
