102, 54
117, 50
135, 52
153, 57
173, 65
191, 75
205, 87
222, 97
228, 108
227, 131
222, 161
212, 184
196, 203
175, 214
151, 219
126, 223
101, 227
71, 55
68, 64
70, 75
74, 85
81, 96
88, 126
81, 142
78, 159
80, 177
87, 193
104, 109
119, 106
132, 104
146, 99
155, 90
158, 94
164, 103
162, 112
163, 121
100, 58
94, 67
94, 85
101, 97
105, 85
106, 67
110, 134
103, 149
102, 164
108, 176
115, 165
115, 149
182, 83
178, 89
176, 97
179, 106
178, 114
182, 125
189, 138
197, 125
201, 111
200, 104
197, 96
189, 89
183, 87
186, 97
189, 105
190, 113
190, 134
191, 113
190, 105
188, 97
