113, 52
133, 60
152, 71
169, 84
185, 98
198, 113
209, 130
217, 147
215, 165
205, 180
188, 189
167, 196
144, 200
121, 202
99, 200
77, 196
55, 189
93, 60
79, 65
70, 78
68, 93
70, 107
67, 130
54, 134
41, 142
37, 155
38, 169
80, 123
96, 128
113, 133
131, 139
142, 128
143, 133
145, 143
129, 153
126, 158
104, 76
93, 85
87, 101
96, 110
102, 99
103, 88
72, 146
59, 152
50, 166
50, 175
64, 170
71, 154
173, 130
165, 136
161, 144
158, 150
155, 158
152, 167
152, 178
167, 172
176, 166
180, 160
182, 152
179, 141
172, 134
170, 146
168, 154
164, 160
155, 175
166, 161
170, 154
172, 146
