103, 56
125, 55
150, 55
173, 60
194, 69
208, 90
219, 116
228, 141
229, 162
224, 176
212, 185
192, 192
175, 199
158, 205
142, 211
127, 213
110, 213
83, 108
74, 121
71, 137
75, 152
82, 164
81, 190
76, 197
75, 205
75, 213
76, 220
98, 179
114, 182
132, 186
147, 191
155, 167
156, 176
160, 186
155, 195
153, 198
104, 115
96, 130
97, 142
102, 147
109, 138
109, 123
102, 187
96, 191
95, 203
100, 210
106, 206
107, 193
180, 147
174, 159
171, 171
173, 179
171, 187
175, 188
181, 187
187, 188
192, 184
194, 174
193, 162
188, 154
181, 151
181, 170
182, 178
181, 182
181, 186
182, 182
183, 178
181, 170
