93, 18
121, 21
146, 24
175, 27
201, 43
223, 64
240, 84
255, 104
255, 133
255, 159
230, 182
208, 196
185, 209
159, 217
132, 219
104, 219
76, 220
48, 43
32, 55
29, 73
36, 90
47, 107
43, 133
28, 150
21, 168
29, 186
41, 197
74, 124
91, 125
109, 124
127, 124
134, 107
139, 116
143, 126
139, 136
134, 146
77, 53
64, 66
65, 88
76, 102
81, 89
82, 66
71, 145
58, 155
56, 179
65, 188
74, 179
76, 156
172, 86
165, 98
163, 115
165, 128
163, 142
165, 157
165, 175
194, 165
203, 155
207, 130
204, 114
193, 96
173, 90
169, 107
173, 131
170, 153
168, 170
189, 157
194, 134
192, 114
