87, 45
111, 55
134, 66
151, 74
167, 84
182, 94
196, 104
208, 118
213, 135
203, 156
186, 168
167, 175
145, 178
120, 176
99, 172
73, 167
47, 162
56, 32
54, 39
54, 47
57, 54
61, 61
59, 77
48, 82
42, 88
38, 95
36, 103
81, 74
103, 78
124, 82
141, 88
146, 84
148, 86
154, 91
146, 104
136, 113
76, 42
75, 49
77, 57
83, 61
84, 53
82, 45
75, 104
65, 105
58, 111
55, 120
63, 117
70, 111
172, 104
163, 102
156, 103
155, 106
151, 110
152, 124
158, 136
159, 123
159, 116
160, 112
162, 110
167, 108
167, 105
160, 106
157, 108
154, 114
157, 130
155, 114
158, 108
160, 105
