130, 59
145, 59
161, 62
176, 67
190, 75
205, 84
220, 95
233, 108
237, 125
234, 145
224, 166
210, 184
194, 200
175, 208
154, 214
132, 215
110, 213
103, 53
94, 58
90, 68
92, 80
97, 90
93, 114
84, 128
79, 145
82, 163
90, 177
116, 105
129, 104
143, 103
157, 102
165, 95
165, 99
169, 104
164, 114
163, 121
122, 66
114, 72
113, 84
120, 95
127, 85
128, 73
116, 130
106, 137
105, 151
111, 167
118, 153
119, 139
186, 98
183, 100
179, 104
181, 112
178, 118
179, 129
180, 141
191, 132
198, 125
200, 116
199, 109
194, 103
186, 101
187, 108
188, 114
186, 120
182, 134
187, 120
188, 114
188, 108
