107, 48
130, 50
151, 53
172, 58
191, 68
207, 82
220, 100
231, 119
234, 138
232, 155
222, 168
208, 179
191, 189
173, 197
153, 204
134, 209
114, 211
71, 68
62, 83
61, 101
63, 117
70, 131
72, 159
65, 177
64, 191
69, 203
79, 208
97, 147
110, 146
120, 147
130, 152
143, 134
143, 142
143, 152
142, 159
141, 161
92, 78
83, 89
85, 109
94, 120
103, 108
102, 89
98, 169
89, 177
90, 195
97, 202
106, 193
105, 177
176, 110
164, 123
158, 136
159, 147
158, 156
162, 162
175, 166
185, 163
197, 155
198, 143
197, 130
186, 120
176, 116
165, 136
165, 146
164, 156
176, 164
186, 155
186, 144
184, 131
