94, 64
123, 57
152, 54
153, 90
168, 82
187, 85
198, 97
213, 94
235, 105
241, 131
229, 157
214, 174
194, 189
173, 201
151, 206
130, 207
105, 207
69, 72
66, 83
66, 96
68, 109
71, 121
77, 146
74, 159
73, 173
75, 187
78, 199
97, 131
110, 114
119, 96
138, 82
150, 62
150, 73
148, 84
148, 95
146, 108
90, 74
89, 84
91, 98
96, 109
100, 95
98, 85
105, 147
98, 161
100, 173
104, 191
110, 169
109, 160
178, 95
170, 85
167, 93
170, 98
167, 103
172, 114
175, 131
181, 121
187, 111
187, 102
186, 95
185, 89
177, 97
177, 101
177, 107
177, 112
177, 127
178, 112
178, 107
178, 101
