109, 71
128, 72
150, 73
173, 77
195, 84
208, 90
223, 95
236, 102
243, 117
240, 140
226, 163
209, 178
188, 190
165, 193
142, 194
120, 194
98, 194
67, 68
68, 73
70, 78
71, 85
71, 93
71, 106
70, 117
67, 128
63, 137
60, 146
103, 102
124, 97
143, 95
159, 94
162, 89
166, 90
170, 96
166, 106
162, 116
104, 71
100, 75
100, 82
109, 88
108, 82
108, 76
109, 126
100, 129
96, 137
97, 144
103, 144
108, 135
193, 103
189, 103
187, 106
187, 111
185, 114
185, 122
185, 132
191, 127
196, 122
199, 115
199, 110
196, 106
193, 105
192, 108
192, 113
191, 118
186, 130
191, 118
193, 113
193, 108
