108, 37
132, 45
155, 56
175, 66
194, 77
211, 92
223, 110
230, 130
230, 151
224, 171
209, 188
187, 201
164, 209
143, 214
122, 217
98, 218
72, 216
92, 50
86, 60
82, 71
82, 84
86, 97
81, 126
66, 132
59, 142
59, 156
63, 172
105, 114
122, 116
138, 118
154, 119
162, 112
165, 116
168, 123
164, 134
156, 143
118, 68
112, 79
111, 92
122, 102
128, 91
128, 79
102, 136
95, 150
96, 162
105, 173
112, 164
112, 149
190, 113
184, 121
183, 126
181, 134
178, 139
178, 147
178, 156
195, 150
198, 142
200, 135
202, 127
197, 119
192, 119
189, 128
191, 137
186, 141
184, 150
187, 142
191, 137
190, 128
