117, 39
140, 40
162, 41
184, 44
202, 51
212, 72
220, 94
234, 110
237, 130
232, 152
217, 168
208, 186
193, 204
177, 211
158, 211
136, 210
115, 208
78, 64
69, 74
65, 88
68, 103
81, 112
85, 139
75, 147
71, 163
75, 180
88, 187
104, 126
116, 127
129, 128
144, 129
152, 114
154, 120
156, 128
153, 135
150, 142
111, 73
100, 82
97, 98
109, 108
118, 97
116, 81
111, 147
99, 156
98, 171
107, 181
116, 171
115, 157
187, 102
177, 114
174, 123
174, 129
173, 135
177, 143
184, 156
192, 147
195, 137
196, 131
196, 124
193, 113
186, 105
181, 122
180, 129
180, 135
185, 152
187, 133
187, 128
187, 121
