98, 60
119, 60
142, 61
162, 64
185, 70
203, 83
220, 98
235, 114
242, 133
234, 148
222, 158
208, 167
192, 176
171, 183
151, 190
127, 195
107, 198
83, 79
79, 90
78, 102
80, 112
84, 123
84, 149
82, 162
82, 173
83, 183
87, 190
100, 136
120, 136
143, 137
165, 140
179, 122
180, 129
181, 138
179, 145
179, 149
95, 91
93, 101
94, 111
101, 119
103, 109
102, 98
104, 147
97, 159
99, 169
106, 176
108, 168
108, 158
199, 118
195, 123
192, 129
194, 134
191, 140
195, 145
198, 150
202, 146
206, 142
208, 136
207, 130
205, 123
200, 121
198, 130
200, 135
198, 140
198, 148
199, 140
201, 135
199, 130
