109, 53
126, 46
143, 38
164, 35
180, 36
197, 48
205, 67
214, 80
225, 97
227, 122
218, 141
215, 171
205, 201
191, 222
166, 229
141, 233
119, 233
74, 41
70, 47
69, 60
76, 74
84, 88
86, 111
77, 131
72, 150
76, 174
92, 190
108, 98
119, 97
129, 95
139, 92
153, 81
154, 86
156, 93
156, 102
157, 110
101, 57
95, 60
98, 78
112, 81
111, 73
110, 61
115, 125
102, 129
100, 144
107, 162
117, 153
117, 133
186, 68
177, 75
167, 82
171, 89
169, 96
182, 106
190, 125
197, 112
194, 93
193, 87
192, 80
189, 72
183, 73
179, 83
180, 88
181, 94
191, 116
181, 93
180, 88
180, 82
