109, 60
124, 67
142, 69
160, 78
178, 89
198, 92
216, 90
229, 100
235, 119
224, 147
211, 159
196, 176
180, 192
160, 201
139, 205
115, 208
91, 208
78, 75
73, 83
70, 91
68, 100
67, 110
59, 130
62, 141
63, 153
67, 165
74, 174
95, 114
110, 112
126, 109
143, 104
149, 92
151, 93
157, 97
152, 113
148, 126
103, 71
99, 80
97, 90
99, 98
104, 91
105, 81
92, 140
89, 150
89, 161
93, 169
97, 159
97, 149
178, 97
175, 97
173, 99
173, 105
169, 111
170, 122
172, 142
176, 128
178, 117
181, 111
182, 106
182, 99
180, 99
177, 101
177, 107
174, 112
173, 136
175, 112
177, 107
177, 102
