102, 56
127, 53
151, 52
176, 53
199, 56
220, 65
236, 74
251, 88
254, 105
255, 125
241, 147
224, 164
205, 178
182, 188
157, 196
134, 200
110, 203
48, 106
42, 120
46, 132
52, 143
65, 147
66, 162
60, 172
57, 181
59, 189
64, 193
85, 153
109, 154
134, 152
156, 146
158, 126
159, 133
168, 140
165, 149
165, 153
86, 93
76, 105
80, 127
93, 134
97, 121
94, 103
97, 163
86, 172
85, 191
94, 200
103, 190
104, 171
183, 99
185, 116
180, 124
186, 128
180, 135
187, 141
192, 146
202, 143
210, 135
214, 122
209, 115
197, 111
186, 104
194, 121
196, 126
195, 134
193, 143
196, 134
197, 125
195, 120
