133, 42
156, 51
177, 62
196, 76
210, 93
221, 115
229, 139
235, 162
231, 183
222, 201
208, 215
192, 228
171, 240
145, 246
121, 247
90, 241
67, 232
105, 65
93, 73
85, 85
84, 102
91, 116
76, 145
63, 153
57, 168
56, 184
63, 197
102, 135
116, 141
130, 147
145, 153
158, 142
158, 148
158, 161
148, 166
145, 169
130, 76
132, 89
129, 101
123, 113
137, 104
141, 91
106, 160
104, 175
98, 184
90, 192
105, 189
111, 178
188, 153
181, 158
177, 162
175, 168
172, 173
172, 178
176, 186
184, 185
193, 184
198, 178
200, 170
195, 160
188, 156
187, 165
186, 171
182, 176
177, 184
184, 177
187, 172
188, 165
