112, 20
135, 26
159, 31
186, 39
206, 55
216, 79
227, 105
230, 133
227, 154
220, 165
207, 168
192, 169
176, 172
160, 175
144, 177
122, 176
104, 172
81, 42
72, 52
66, 65
67, 80
65, 96
59, 135
56, 142
59, 151
63, 159
65, 168
97, 126
108, 128
119, 133
126, 143
147, 127
145, 133
147, 139
144, 146
144, 149
107, 58
99, 72
97, 89
104, 98
111, 90
112, 72
99, 135
92, 143
91, 157
95, 167
104, 158
104, 144
186, 114
175, 126
165, 137
166, 146
162, 152
166, 159
174, 165
184, 161
193, 157
196, 150
198, 136
193, 125
185, 119
173, 139
173, 147
169, 153
175, 162
179, 155
185, 148
184, 138
