151, 54
164, 63
179, 73
192, 84
201, 97
203, 114
204, 136
202, 159
195, 178
188, 184
176, 184
162, 183
150, 182
136, 182
117, 182
104, 176
92, 168
132, 69
119, 74
106, 85
99, 99
98, 114
85, 138
78, 139
71, 144
66, 149
65, 154
104, 132
115, 139
121, 145
126, 156
141, 148
138, 155
135, 161
132, 163
130, 165
136, 86
125, 92
118, 105
121, 115
128, 109
136, 96
102, 142
95, 144
91, 153
92, 161
97, 158
102, 151
170, 131
158, 144
146, 156
145, 164
140, 168
141, 173
153, 172
161, 176
167, 175
171, 171
175, 165
175, 150
169, 134
157, 151
150, 163
148, 168
153, 170
158, 170
162, 166
167, 152
