90, 37
111, 34
133, 36
155, 39
179, 45
202, 56
220, 69
236, 86
242, 107
241, 127
230, 145
215, 162
202, 178
183, 193
160, 202
138, 211
115, 217
51, 59
36, 74
30, 93
33, 111
45, 123
43, 141
37, 151
35, 165
42, 180
50, 189
86, 122
103, 116
120, 107
141, 112
147, 95
148, 102
155, 124
143, 127
142, 135
93, 68
81, 79
75, 97
81, 111
92, 100
95, 82
95, 133
84, 145
84, 165
97, 178
104, 165
105, 147
188, 90
182, 102
172, 110
176, 120
171, 127
174, 132
175, 140
195, 138
203, 130
209, 121
209, 110
202, 97
190, 94
188, 110
187, 119
184, 127
179, 137
188, 127
193, 119
193, 110
