126, 53
146, 61
161, 71
178, 81
193, 93
204, 106
212, 119
219, 134
220, 150
211, 167
199, 183
184, 195
165, 202
147, 207
126, 206
105, 203
85, 199
102, 51
91, 59
86, 71
86, 84
89, 98
86, 123
76, 135
69, 149
65, 163
70, 177
109, 118
120, 119
131, 121
142, 123
159, 118
159, 122
159, 128
156, 137
153, 142
119, 64
111, 74
108, 89
115, 101
121, 88
123, 75
107, 138
96, 145
92, 160
93, 175
103, 163
108, 148
186, 117
178, 122
172, 129
171, 134
169, 140
171, 151
175, 161
188, 157
194, 149
196, 143
197, 137
195, 128
186, 121
184, 132
183, 138
181, 144
177, 157
181, 144
184, 139
185, 132
