105, 54
125, 54
146, 58
166, 66
186, 77
203, 89
217, 102
228, 119
232, 137
230, 156
220, 174
207, 189
191, 202
172, 212
147, 216
123, 219
100, 219
82, 56
71, 65
67, 79
71, 95
71, 109
69, 133
66, 149
64, 167
67, 184
80, 197
94, 123
108, 123
121, 123
135, 122
146, 112
148, 119
149, 126
147, 132
146, 137
98, 73
91, 78
91, 93
102, 104
105, 92
105, 79
100, 148
90, 157
90, 170
98, 180
104, 172
104, 158
181, 103
171, 110
165, 116
165, 127
165, 140
171, 150
180, 163
188, 151
197, 140
197, 129
197, 119
189, 110
180, 107
173, 119
173, 128
173, 137
179, 156
184, 140
184, 129
184, 119
