101, 57
121, 56
144, 56
169, 57
190, 61
207, 77
219, 96
229, 120
232, 147
226, 162
212, 174
196, 182
178, 188
159, 194
142, 199
125, 201
110, 197
87, 88
82, 103
79, 120
81, 138
88, 153
88, 165
82, 173
81, 185
82, 194
86, 198
99, 159
115, 161
131, 163
147, 164
158, 143
161, 152
164, 161
163, 168
160, 174
104, 104
101, 114
102, 125
109, 131
111, 123
109, 113
105, 169
100, 178
100, 186
104, 192
108, 186
108, 178
177, 124
176, 134
173, 146
176, 152
174, 160
178, 164
184, 171
191, 163
195, 156
195, 149
194, 141
186, 132
178, 127
180, 145
182, 152
181, 158
184, 169
182, 158
183, 152
181, 144
