112, 49
131, 49
150, 53
169, 58
187, 68
202, 79
215, 96
224, 116
226, 136
224, 157
217, 173
205, 188
189, 200
169, 207
151, 211
131, 213
113, 215
90, 59
81, 69
77, 82
79, 97
87, 108
86, 144
79, 158
76, 172
78, 186
85, 196
104, 126
120, 127
134, 127
149, 128
159, 111
162, 118
165, 127
163, 136
159, 144
108, 71
103, 81
103, 94
108, 103
114, 93
114, 79
110, 157
104, 165
103, 179
109, 191
116, 180
116, 167
183, 101
177, 111
175, 120
176, 129
175, 138
178, 149
184, 160
191, 150
194, 139
194, 130
193, 122
190, 111
183, 107
183, 120
184, 129
184, 142
184, 156
184, 142
184, 129
183, 120
