107, 48
128, 50
148, 53
168, 62
187, 73
204, 87
221, 101
235, 117
237, 135
230, 153
213, 171
196, 187
179, 205
157, 214
132, 215
107, 214
83, 211
90, 53
79, 60
73, 72
73, 88
80, 102
71, 129
61, 138
53, 153
53, 170
59, 185
98, 112
116, 113
133, 114
150, 114
161, 107
164, 110
165, 116
161, 127
157, 135
105, 65
102, 77
102, 87
106, 92
110, 88
113, 77
97, 138
88, 148
84, 161
88, 172
97, 164
99, 152
188, 103
185, 109
182, 114
183, 121
178, 128
180, 137
182, 149
190, 142
196, 136
199, 126
199, 117
196, 111
189, 106
188, 115
188, 122
185, 131
184, 146
185, 132
188, 122
188, 114
