111, 52
128, 53
148, 55
166, 60
182, 67
199, 78
211, 94
222, 112
227, 130
220, 149
210, 165
196, 181
182, 194
164, 200
145, 203
127, 205
107, 204
90, 59
79, 70
73, 86
75, 102
83, 115
83, 143
74, 155
71, 170
76, 186
86, 197
101, 130
115, 130
130, 131
144, 131
153, 117
154, 122
160, 131
155, 139
154, 143
105, 73
97, 83
97, 97
106, 108
110, 96
110, 83
105, 149
96, 160
96, 174
102, 184
108, 175
108, 161
173, 108
169, 117
166, 124
167, 130
166, 136
168, 141
172, 150
181, 145
186, 137
186, 130
186, 123
182, 115
173, 113
174, 123
175, 130
174, 137
173, 147
175, 137
176, 130
175, 123
