113, 58
137, 66
160, 76
186, 89
204, 101
219, 114
230, 126
238, 138
242, 155
232, 179
211, 193
191, 199
166, 199
142, 194
118, 189
97, 182
76, 176
80, 47
77, 53
77, 60
79, 69
84, 75
81, 90
73, 96
66, 103
60, 112
58, 124
99, 91
120, 92
143, 97
165, 103
169, 98
171, 100
176, 104
172, 115
167, 125
105, 56
103, 62
104, 70
111, 75
110, 68
110, 62
101, 120
93, 121
89, 127
88, 135
94, 132
98, 126
197, 126
193, 121
188, 121
189, 126
184, 129
184, 136
185, 143
193, 143
201, 142
207, 135
209, 125
203, 126
196, 128
193, 124
193, 128
189, 138
186, 142
195, 140
199, 131
201, 127
