84, 82
106, 73
133, 63
160, 56
180, 56
198, 65
220, 83
240, 105
247, 128
241, 142
230, 151
216, 155
200, 162
183, 170
161, 179
139, 187
120, 195
64, 126
66, 136
73, 147
80, 154
85, 160
89, 177
84, 184
80, 195
79, 201
79, 207
108, 166
131, 166
154, 166
175, 164
170, 140
176, 149
184, 164
178, 169
176, 169
96, 121
95, 134
103, 141
112, 141
109, 131
102, 125
118, 179
111, 183
107, 190
108, 197
117, 193
118, 187
194, 114
187, 121
186, 133
188, 142
192, 148
197, 152
205, 152
202, 147
198, 145
195, 139
193, 131
195, 121
192, 118
190, 131
191, 140
196, 147
199, 150
196, 147
192, 140
190, 131
