120, 55
140, 56
162, 57
183, 63
201, 76
214, 95
223, 117
229, 139
230, 157
225, 171
213, 181
198, 190
182, 196
165, 201
147, 203
129, 204
114, 203
95, 96
87, 106
82, 118
81, 132
84, 144
85, 166
79, 175
77, 184
79, 193
82, 197
110, 158
123, 161
137, 164
150, 167
163, 148
163, 157
165, 165
163, 171
162, 175
111, 107
106, 117
105, 128
113, 135
117, 126
117, 116
110, 171
102, 176
100, 186
105, 195
111, 189
114, 179
186, 135
181, 147
177, 156
178, 163
176, 168
179, 176
183, 180
187, 175
190, 170
191, 164
191, 157
190, 147
185, 139
182, 157
182, 163
181, 170
182, 177
182, 170
183, 163
183, 156
