101, 61
127, 60
151, 61
171, 63
190, 65
205, 80
215, 96
227, 114
228, 136
230, 157
223, 171
212, 182
197, 194
177, 198
150, 200
124, 202
100, 203
83, 79
76, 90
78, 104
82, 115
87, 126
88, 153
84, 164
81, 175
80, 187
86, 197
95, 144
108, 143
120, 143
130, 142
142, 129
144, 134
146, 140
145, 146
143, 151
96, 87
92, 96
92, 107
97, 117
99, 107
100, 97
98, 156
93, 166
94, 177
97, 186
100, 176
100, 165
170, 104
164, 116
161, 127
162, 137
161, 147
165, 161
172, 173
176, 163
178, 151
176, 138
178, 124
174, 112
169, 109
166, 127
167, 138
167, 147
171, 168
167, 147
167, 138
166, 127
