104, 59
120, 62
136, 65
152, 68
171, 73
187, 80
202, 93
217, 111
222, 133
219, 156
206, 173
189, 187
171, 195
153, 199
132, 203
113, 204
94, 205
76, 77
68, 87
65, 99
68, 112
76, 122
76, 145
68, 155
64, 169
66, 182
75, 192
100, 132
114, 132
130, 132
148, 133
163, 123
164, 128
164, 134
164, 140
164, 145
97, 86
94, 97
94, 109
101, 115
105, 105
104, 94
97, 152
90, 162
90, 172
96, 181
103, 171
104, 160
185, 116
178, 123
175, 129
174, 135
174, 140
178, 146
184, 151
189, 148
193, 142
194, 135
194, 127
191, 120
185, 120
185, 130
185, 135
184, 140
185, 148
184, 140
185, 135
185, 130
