114, 59
133, 61
152, 65
170, 71
186, 79
203, 88
217, 98
228, 109
231, 124
227, 141
214, 160
201, 178
185, 195
167, 207
146, 211
124, 213
101, 209
89, 63
85, 71
85, 82
87, 92
95, 101
94, 124
83, 133
79, 147
80, 162
87, 174
111, 109
127, 108
144, 107
161, 107
163, 96
167, 99
172, 107
166, 119
164, 127
118, 69
112, 75
111, 86
114, 95
120, 87
120, 77
111, 134
105, 143
105, 154
108, 162
114, 155
114, 145
196, 102
191, 106
190, 112
191, 118
188, 125
188, 133
191, 141
198, 134
205, 128
208, 120
207, 114
204, 108
196, 104
195, 111
197, 119
193, 126
191, 137
193, 126
199, 119
196, 111
