107, 63
127, 60
146, 57
164, 64
181, 72
200, 82
217, 90
231, 97
236, 114
235, 134
222, 159
206, 183
189, 204
167, 212
143, 215
123, 217
98, 216
91, 57
81, 62
79, 73
78, 85
77, 96
77, 116
72, 133
72, 151
77, 168
88, 181
99, 108
114, 101
130, 98
146, 94
154, 87
158, 93
161, 99
158, 108
156, 118
104, 67
95, 73
96, 86
104, 95
107, 87
105, 72
100, 131
91, 140
91, 151
101, 163
101, 151
102, 140
191, 92
187, 96
183, 100
184, 107
183, 113
184, 118
189, 124
194, 120
198, 116
198, 106
198, 101
195, 97
191, 94
190, 100
189, 106
189, 112
189, 121
189, 112
189, 106
190, 100
