113, 43
133, 45
152, 49
171, 53
189, 61
207, 73
223, 88
237, 106
241, 126
238, 146
226, 166
211, 183
192, 196
171, 204
148, 208
127, 211
103, 211
101, 54
91, 63
88, 79
91, 94
99, 108
94, 136
85, 150
80, 166
82, 182
93, 195
114, 122
129, 122
145, 122
160, 123
168, 110
171, 117
173, 123
170, 130
167, 137
117, 63
109, 76
108, 89
116, 105
124, 89
124, 76
113, 145
104, 157
104, 172
111, 186
118, 173
118, 159
186, 99
182, 108
181, 114
184, 123
180, 131
181, 139
183, 151
194, 142
199, 135
201, 123
199, 112
192, 107
186, 104
189, 116
189, 123
188, 131
185, 145
189, 131
190, 123
189, 115
