106, 75
129, 74
155, 75
182, 78
204, 84
222, 93
237, 109
246, 125
249, 149
243, 166
230, 173
218, 177
205, 181
187, 183
166, 186
138, 189
113, 189
80, 112
79, 124
81, 135
84, 143
87, 151
85, 168
80, 175
78, 181
77, 185
78, 189
113, 160
133, 164
154, 167
174, 168
178, 146
182, 159
184, 169
179, 172
172, 173
104, 113
104, 121
107, 128
114, 132
114, 123
110, 117
115, 175
106, 176
102, 183
102, 189
108, 188
111, 183
204, 144
199, 148
195, 155
196, 160
195, 164
197, 167
203, 162
209, 165
211, 163
212, 157
214, 150
210, 145
204, 145
201, 149
201, 158
200, 163
204, 161
208, 163
208, 157
211, 147
