101, 55
122, 56
142, 58
161, 62
179, 69
195, 79
209, 92
221, 106
226, 126
222, 147
212, 167
197, 182
180, 195
161, 203
139, 208
119, 212
98, 214
86, 61
80, 75
78, 88
79, 101
85, 112
86, 141
77, 154
74, 167
76, 183
84, 196
106, 124
120, 122
136, 120
150, 119
160, 107
160, 112
160, 119
161, 128
161, 137
110, 67
104, 79
103, 92
108, 104
116, 94
116, 79
110, 152
102, 165
101, 180
107, 192
115, 182
117, 166
178, 99
175, 106
173, 114
174, 123
173, 134
175, 143
179, 154
190, 140
192, 132
192, 122
191, 114
186, 105
180, 101
181, 115
183, 123
183, 135
181, 149
183, 136
183, 123
181, 115
