107, 71
130, 72
154, 75
174, 79
194, 84
209, 91
224, 99
238, 109
241, 123
238, 136
227, 147
211, 157
196, 166
179, 173
157, 180
138, 184
114, 189
90, 87
87, 97
88, 106
90, 117
95, 123
98, 142
92, 154
91, 164
93, 174
101, 181
109, 133
126, 131
140, 129
155, 127
169, 118
170, 122
171, 128
170, 134
170, 138
108, 95
104, 102
105, 113
111, 121
114, 110
113, 100
111, 147
104, 154
103, 164
106, 172
112, 165
113, 154
191, 109
186, 115
182, 121
185, 126
183, 131
187, 136
192, 141
198, 136
202, 132
205, 124
203, 118
198, 113
192, 114
192, 121
192, 126
192, 131
192, 136
192, 131
193, 126
192, 121
