111, 47
127, 45
143, 52
161, 61
179, 65
195, 68
212, 75
228, 82
239, 94
237, 116
231, 143
219, 168
201, 189
183, 201
159, 201
134, 204
110, 208
84, 46
81, 53
83, 61
88, 71
93, 80
91, 99
86, 114
84, 132
89, 147
97, 160
113, 87
126, 80
141, 77
157, 73
165, 63
169, 65
174, 77
167, 89
166, 98
105, 52
99, 62
101, 70
106, 77
110, 69
110, 59
114, 117
107, 127
106, 138
114, 144
118, 138
116, 125
198, 74
192, 76
189, 81
191, 86
189, 93
193, 106
198, 117
203, 104
207, 96
208, 89
207, 82
203, 77
198, 76
196, 81
198, 88
195, 97
198, 111
195, 97
198, 88
196, 81
