112, 41
134, 42
154, 45
174, 51
193, 60
210, 72
224, 89
236, 108
238, 129
235, 149
223, 169
206, 185
188, 196
170, 203
150, 208
131, 211
111, 211
100, 53
86, 64
80, 83
83, 100
93, 115
94, 141
84, 155
80, 171
84, 188
95, 200
113, 128
127, 128
141, 128
154, 128
165, 114
165, 120
168, 128
165, 135
165, 141
116, 67
107, 80
107, 96
117, 110
123, 96
124, 80
116, 148
107, 162
107, 178
117, 191
123, 178
123, 163
181, 103
178, 112
175, 120
178, 127
175, 136
178, 144
180, 152
190, 144
196, 138
197, 129
197, 119
191, 110
183, 108
183, 120
186, 127
183, 136
183, 146
184, 136
186, 127
184, 119
