141, 44
161, 56
180, 70
197, 85
211, 103
227, 121
238, 144
242, 167
238, 190
222, 202
203, 208
183, 208
160, 206
139, 205
119, 204
98, 199
79, 191
106, 62
91, 69
79, 81
74, 98
77, 112
69, 136
59, 148
54, 162
57, 174
65, 183
97, 135
107, 144
119, 154
128, 164
157, 146
154, 154
152, 162
154, 168
156, 173
119, 79
109, 91
105, 103
110, 116
117, 106
121, 93
98, 150
88, 159
84, 170
88, 179
96, 174
99, 162
190, 146
181, 153
173, 160
175, 166
172, 172
174, 179
178, 188
188, 184
195, 183
199, 172
199, 162
194, 154
189, 151
184, 162
184, 170
182, 175
180, 184
182, 175
184, 170
184, 162
