113, 31
137, 29
158, 33
181, 37
200, 53
208, 77
211, 100
216, 118
216, 141
207, 159
202, 182
191, 202
175, 214
155, 219
134, 218
116, 212
99, 206
102, 51
93, 65
88, 81
88, 100
92, 113
88, 139
80, 151
75, 166
75, 181
79, 194
106, 134
113, 136
121, 138
129, 141
148, 125
148, 134
148, 142
146, 149
143, 157
119, 70
110, 81
108, 95
117, 107
124, 97
126, 83
111, 156
99, 163
98, 178
103, 187
112, 180
114, 168
178, 115
169, 127
162, 135
162, 142
160, 148
166, 156
171, 169
178, 163
186, 155
188, 145
188, 135
183, 127
177, 120
176, 138
175, 143
175, 149
172, 164
175, 149
175, 143
176, 138
