119, 65
137, 71
155, 79
178, 81
192, 88
207, 96
222, 105
233, 116
235, 127
233, 145
223, 170
209, 187
193, 197
176, 206
158, 215
130, 217
110, 218
89, 53
85, 63
87, 76
88, 87
90, 98
87, 139
83, 152
84, 165
85, 175
88, 188
113, 118
126, 114
142, 113
156, 113
167, 103
170, 109
173, 116
165, 125
161, 132
113, 67
101, 74
101, 89
111, 98
118, 91
118, 78
110, 142
100, 155
98, 171
105, 184
113, 177
115, 162
192, 100
187, 107
181, 113
183, 118
182, 123
191, 136
201, 139
208, 134
211, 122
212, 114
208, 105
200, 102
194, 102
195, 109
196, 116
197, 122
201, 137
198, 122
197, 116
196, 109
