113, 47
130, 47
147, 51
163, 56
181, 64
201, 74
217, 90
227, 109
235, 132
229, 152
218, 170
206, 186
191, 198
176, 207
155, 215
136, 217
115, 218
92, 64
79, 69
72, 79
75, 92
85, 104
87, 134
75, 148
70, 166
74, 182
92, 192
103, 121
119, 120
135, 120
150, 119
156, 107
160, 113
163, 120
159, 128
156, 136
108, 76
100, 83
101, 95
108, 105
114, 96
116, 84
111, 141
103, 151
103, 165
111, 174
117, 164
117, 151
184, 101
180, 109
177, 114
177, 121
175, 129
178, 141
183, 154
192, 147
197, 135
198, 127
198, 119
193, 108
184, 105
184, 117
183, 124
183, 133
183, 151
184, 133
184, 124
185, 117
