81, 69
101, 65
122, 63
144, 63
166, 65
187, 69
207, 77
224, 88
234, 104
238, 128
233, 147
221, 166
207, 180
190, 191
171, 200
151, 207
131, 213
65, 82
60, 92
60, 106
64, 119
73, 130
80, 155
75, 167
76, 183
79, 192
85, 200
94, 135
107, 130
120, 125
133, 119
142, 105
144, 110
152, 116
150, 125
153, 132
84, 87
82, 100
88, 114
99, 119
102, 109
96, 93
107, 158
97, 169
99, 187
107, 196
115, 183
113, 168
174, 92
172, 94
170, 99
174, 103
173, 113
179, 119
184, 133
189, 121
191, 113
192, 103
187, 98
181, 94
175, 93
178, 99
181, 103
182, 109
185, 128
183, 109
182, 103
180, 99
