99, 44
124, 44
146, 44
168, 47
189, 53
207, 64
220, 82
229, 104
233, 127
231, 149
223, 170
210, 186
194, 196
175, 202
154, 207
134, 210
113, 213
75, 55
66, 65
65, 82
69, 98
78, 109
81, 148
74, 165
72, 182
74, 196
84, 206
97, 131
105, 131
113, 131
122, 131
138, 120
139, 126
140, 131
140, 136
140, 140
98, 69
91, 78
92, 94
103, 103
107, 90
106, 77
105, 164
97, 175
98, 188
106, 197
112, 188
112, 177
171, 103
163, 111
157, 122
160, 129
157, 137
164, 144
173, 152
183, 144
188, 138
189, 127
187, 116
181, 111
171, 109
167, 121
169, 129
168, 136
173, 147
178, 135
179, 128
176, 121
