106, 65
121, 61
139, 61
156, 63
172, 66
189, 71
203, 78
215, 88
221, 103
221, 122
217, 143
208, 162
191, 177
172, 187
151, 191
131, 194
112, 194
82, 65
78, 74
77, 83
80, 93
87, 102
83, 122
75, 133
71, 149
76, 165
88, 175
103, 111
119, 107
134, 101
146, 96
159, 86
159, 91
160, 97
161, 106
161, 115
102, 68
97, 76
97, 86
105, 95
111, 86
110, 74
101, 132
97, 141
97, 154
104, 163
111, 153
110, 141
178, 82
174, 87
172, 92
173, 100
172, 110
175, 121
183, 134
191, 122
193, 111
193, 102
191, 94
186, 87
180, 86
181, 92
182, 101
182, 109
182, 130
182, 109
182, 101
181, 92
