118, 44
137, 50
156, 57
173, 65
190, 75
205, 88
217, 101
227, 116
232, 133
227, 149
214, 158
201, 164
185, 170
167, 178
149, 185
130, 190
111, 192
88, 58
80, 71
79, 84
84, 98
86, 113
85, 151
79, 159
74, 170
76, 180
80, 188
106, 136
118, 135
129, 136
140, 140
150, 124
151, 132
151, 139
149, 145
148, 148
108, 72
108, 84
106, 97
107, 107
108, 97
111, 85
106, 153
107, 165
107, 174
106, 184
109, 174
109, 165
171, 97
164, 111
162, 123
162, 136
161, 144
164, 152
166, 161
184, 155
197, 147
204, 134
201, 118
189, 107
172, 102
167, 123
169, 135
167, 145
168, 158
189, 145
196, 134
193, 121
