108, 55
124, 54
141, 54
158, 59
175, 66
191, 74
205, 83
218, 94
224, 109
222, 129
216, 149
207, 166
192, 183
177, 194
161, 201
138, 205
115, 207
82, 54
79, 62
81, 72
85, 82
92, 91
91, 124
84, 137
81, 152
85, 167
92, 179
109, 105
124, 103
139, 101
154, 98
159, 91
161, 94
165, 99
163, 109
162, 116
104, 62
100, 70
101, 81
108, 89
112, 77
112, 66
109, 133
102, 142
103, 155
109, 162
115, 155
113, 142
182, 88
180, 94
178, 98
180, 103
178, 110
180, 117
183, 127
189, 119
192, 113
193, 103
191, 97
186, 94
182, 90
182, 98
184, 103
182, 109
183, 124
183, 109
185, 103
183, 98
