108, 36
125, 43
143, 50
159, 57
174, 64
187, 81
202, 97
210, 120
198, 159
186, 201
171, 212
152, 216
130, 220
110, 219
90, 214
72, 209
53, 203
90, 48
79, 58
79, 75
80, 94
76, 110
68, 135
59, 152
49, 166
43, 179
49, 193
78, 124
83, 126
90, 128
95, 130
114, 115
114, 124
114, 136
107, 145
102, 151
97, 63
91, 70
88, 82
90, 95
97, 89
102, 75
75, 151
66, 157
61, 168
60, 178
71, 172
76, 163
180, 94
165, 110
154, 125
152, 147
139, 175
140, 190
149, 204
162, 194
167, 176
172, 148
180, 131
189, 116
178, 99
163, 122
157, 148
143, 182
147, 197
150, 180
159, 149
166, 123
