111, 63
128, 60
144, 62
161, 69
180, 76
198, 83
213, 88
223, 92
229, 104
226, 124
217, 150
207, 168
194, 185
175, 195
150, 198
129, 202
107, 208
91, 58
88, 62
89, 70
93, 80
97, 90
91, 112
87, 125
85, 144
88, 162
98, 178
106, 99
119, 96
132, 93
144, 89
155, 80
160, 85
163, 90
160, 105
158, 114
107, 66
104, 72
103, 81
108, 88
112, 81
113, 73
105, 134
99, 144
99, 154
105, 164
108, 154
108, 144
186, 87
181, 91
178, 96
178, 101
178, 106
180, 113
186, 125
190, 115
194, 109
195, 102
194, 96
192, 91
186, 90
186, 97
186, 102
185, 108
185, 120
185, 108
186, 102
186, 97
