109, 41
131, 43
154, 47
175, 50
197, 59
213, 78
227, 100
233, 120
236, 147
230, 164
216, 171
200, 175
181, 181
162, 187
144, 191
126, 192
109, 191
85, 75
78, 87
77, 101
82, 114
89, 127
87, 161
81, 168
77, 176
78, 185
83, 191
103, 145
113, 145
124, 147
135, 151
148, 133
149, 139
150, 147
148, 152
147, 155
105, 91
99, 102
99, 116
108, 120
109, 114
110, 102
104, 158
98, 168
97, 180
105, 186
108, 180
108, 167
173, 103
165, 118
159, 134
161, 149
159, 159
169, 165
174, 168
188, 164
203, 159
206, 146
205, 128
193, 115
174, 106
169, 133
170, 147
169, 157
173, 165
192, 157
194, 142
192, 125
