115, 55
135, 60
156, 64
181, 68
201, 75
219, 88
232, 105
241, 129
241, 155
228, 173
210, 178
185, 185
162, 183
158, 210
136, 210
116, 207
95, 204
94, 58
76, 70
66, 89
64, 113
72, 134
64, 148
59, 164
60, 181
69, 197
77, 203
96, 145
111, 165
127, 180
143, 187
151, 164
151, 174
157, 184
150, 195
151, 203
103, 76
98, 90
95, 106
100, 122
108, 106
109, 90
98, 158
90, 167
88, 182
91, 195
98, 183
99, 169
179, 134
175, 153
171, 166
174, 175
172, 183
178, 185
184, 180
190, 181
196, 179
198, 172
196, 161
191, 149
180, 138
184, 163
185, 170
185, 175
184, 179
185, 175
185, 170
185, 163
